split,scene,object_id,num_observations,first_frame,last_frame,start_xyz,end_xyz,net_displacement_m,path_length_m,max_step_m,is_moving,move_segments
train,Warehouse_006,7058,7577,0,8999,-31.448550 -76.277948 1.413353,-31.448352 -76.278210 1.413353,0.000328,215.278895,3.154111,True,"[{""start_frame"": 1361, ""end_frame"": 1581, ""start_xyz"": [-45.4001202518256, -82.98673616429929, 1.4133532041020893], ""end_xyz"": [-48.08453903197233, -82.81558625525895, 1.4133532041020893], ""distance_m"": 2.689869230756203}, {""start_frame"": 1703, ""end_frame"": 1766, ""start_xyz"": [-48.08453903197233, -82.80279969520052, 1.4133532041020893], ""end_xyz"": [-48.201534542509535, -83.45299734697062, 1.4133532041020893], ""distance_m"": 0.6606397928169433}, {""start_frame"": 1771, ""end_frame"": 1810, ""start_xyz"": [-48.250217440075176, -83.32974962937772, 1.4133532041020893], ""end_xyz"": [-48.89969983528533, -82.5427919117397, 1.4133532041020893], ""distance_m"": 1.0203576975933295}, {""start_frame"": 1840, ""end_frame"": 1888, ""start_xyz"": [-48.66358072629612, -82.61706661335609, 1.4133532041020893], ""end_xyz"": [-47.31409163168812, -82.70972566623192, 1.4133532041020893], ""distance_m"": 1.3526664468913818}, {""start_frame"": 1899, ""end_frame"": 1937, ""start_xyz"": [-46.8776316707504, -82.70975343722799, 1.4133532041020893], ""end_xyz"": [-45.24385267905146, -82.70980470675953, 1.4133532041020893], ""distance_m"": 1.6337789925033825}, {""start_frame"": 4345, ""end_frame"": 4592, ""start_xyz"": [-44.97890244787041, -82.98673616429912, 1.4133532041020893], ""end_xyz"": [-48.08453903197233, -82.4358841068215, 1.4133532041020893], ""distance_m"": 3.154111060463714}, {""start_frame"": 4635, ""end_frame"": 4766, ""start_xyz"": [-48.08453903197233, -81.86344300574729, 1.4133532041020893], ""end_xyz"": [-48.201534542509535, -83.45299734697062, 1.4133532041020893], ""distance_m"": 1.5938541191676885}, {""start_frame"": 4771, ""end_frame"": 4810, ""start_xyz"": [-48.250217440075176, -83.32974962937772, 1.4133532041020893], ""end_xyz"": [-48.89969983528533, -82.5427919117397, 1.4133532041020893], ""distance_m"": 1.0203576975933295}, {""start_frame"": 4840, ""end_frame"": 4888, ""start_xyz"": [-48.66358072629612, -82.61706661335609, 1.4133532041020893], ""end_xyz"": [-47.31409163168812, -82.70972566623192, 1.4133532041020893], ""distance_m"": 1.3526664468913818}, {""start_frame"": 4899, ""end_frame"": 4937, ""start_xyz"": [-46.8776316707504, -82.70975343722799, 1.4133532041020893], ""end_xyz"": [-45.24385267905146, -82.70980470675953, 1.4133532041020893], ""distance_m"": 1.6337789925033825}, {""start_frame"": 7345, ""end_frame"": 7581, ""start_xyz"": [-44.97890244787041, -82.98673616429912, 1.4133532041020893], ""end_xyz"": [-48.08453903197233, -82.81558625525895, 1.4133532041020893], ""distance_m"": 3.110348997118599}, {""start_frame"": 7588, ""end_frame"": 7599, ""start_xyz"": [-48.08453903197233, -82.56716584510286, 1.4133532041020893], ""end_xyz"": [-48.08453903197233, -82.2303585941263, 1.4133532041020893], ""distance_m"": 0.3368072509765625}, {""start_frame"": 7703, ""end_frame"": 7766, ""start_xyz"": [-48.08453903197233, -82.80279969520052, 1.4133532041020893], ""end_xyz"": [-48.201534542509535, -83.45299734697062, 1.4133532041020893], ""distance_m"": 0.6606397928169433}, {""start_frame"": 7771, ""end_frame"": 7810, ""start_xyz"": [-48.250217440075176, -83.32974962937772, 1.4133532041020893], ""end_xyz"": [-48.89969983528533, -82.5427919117397, 1.4133532041020893], ""distance_m"": 1.0203576975933295}, {""start_frame"": 7840, ""end_frame"": 7888, ""start_xyz"": [-48.66358072629612, -82.61706661335609, 1.4133532041020893], ""end_xyz"": [-47.31409163168812, -82.70972566623192, 1.4133532041020893], ""distance_m"": 1.3526664468913818}, {""start_frame"": 7899, ""end_frame"": 7937, ""start_xyz"": [-46.8776316707504, -82.70975343722799, 1.4133532041020893], ""end_xyz"": [-45.24385267905146, -82.70980470675953, 1.4133532041020893], ""distance_m"": 1.6337789925033825}]"
train,Warehouse_006,8,9000,0,8999,-9.948553 -78.914995 1.413353,-9.948553 -78.914994 1.413353,0.000000,167.066904,0.044349,True,[]
train,Warehouse_007,11294,201,3568,4294,-52.175003 -82.983499 1.413353,-50.774097 -82.983075 1.413353,1.400907,16.524257,3.336662,True,"[{""start_frame"": 3571, ""end_frame"": 3671, ""start_xyz"": [-52.07452052002983, -82.98343880529542, 1.4133532041020893], ""end_xyz"": [-48.73785962980836, -82.98117393068873, 1.4133532041020893], ""distance_m"": 3.3366616589025764}, {""start_frame"": 3673, ""end_frame"": 3711, ""start_xyz"": [-48.6714814562838, -82.98112777314691, 1.4133532041020893], ""end_xyz"": [-47.4140084612926, -82.98028621680032, 1.4133532041020893], ""distance_m"": 1.2574732765944632}, {""start_frame"": 3728, ""end_frame"": 3858, ""start_xyz"": [-47.046402053964165, -82.97997676884418, 1.4133532041020893], ""end_xyz"": [-45.75002873143362, -83.37968839049334, 1.4133532041020893], ""distance_m"": 1.3565961712500436}, {""start_frame"": 3969, ""end_frame"": 4073, ""start_xyz"": [-45.750000229289775, -83.37362517083027, 1.4133532041020893], ""end_xyz"": [-45.15013003318097, -82.86108784226965, 1.4133532041020893], ""distance_m"": 0.7890112580614185}, {""start_frame"": 4120, ""end_frame"": 4189, ""start_xyz"": [-44.97828342836663, -82.97947692305118, 1.4133532041020893], ""end_xyz"": [-47.267483399876326, -82.98087631123934, 1.4133532041020893], ""distance_m"": 2.2892003992327306}, {""start_frame"": 4191, ""end_frame"": 4227, ""start_xyz"": [-47.33405261080186, -82.98092639734718, 1.4133532041020893], ""end_xyz"": [-48.53412204056646, -82.98167946954912, 1.4133532041020893], ""distance_m"": 1.200069666049961}, {""start_frame"": 4238, ""end_frame"": 4291, ""start_xyz"": [-48.901379579318125, -82.98190721030996, 1.4133532041020893], ""end_xyz"": [-50.67367755310098, -82.9830132861163, 1.4133532041020893], ""distance_m"": 1.7722983189289843}]"
train,Warehouse_007,14,9000,0,8999,-10.349040 -82.765676 1.413353,-10.216237 -82.698895 1.413353,0.148648,248.613561,0.049919,True,[]
train,Warehouse_007,4052,3946,0,8999,-41.146132 -63.065714 1.413353,-40.979448 -63.065687 1.413353,0.166683,131.857647,0.051909,True,[]
train,Warehouse_007,4486,9000,0,8999,-71.583592 -13.351610 1.131379,-71.583592 -13.351610 1.131379,0.000000,0.000000,0.000000,False,[]
train,Warehouse_007,6813,9000,0,8999,-73.868569 -13.309327 1.126006,-73.868569 -13.309327 1.126006,0.000000,0.000000,0.000000,False,[]
train,Warehouse_007,7055,6891,0,8999,-35.121771 -92.642378 1.413353,-35.121583 -92.642378 1.413353,0.000188,146.340008,0.123099,True,[]
train,Warehouse_007,7058,7577,0,8999,-31.448550 -76.277948 1.413353,-31.448352 -76.278210 1.413353,0.000328,215.278895,3.154111,True,"[{""start_frame"": 1361, ""end_frame"": 1581, ""start_xyz"": [-45.4001202518256, -82.98673616429929, 1.4133532041020893], ""end_xyz"": [-48.08453903197233, -82.81558625525895, 1.4133532041020893], ""distance_m"": 2.689869230756203}, {""start_frame"": 1703, ""end_frame"": 1766, ""start_xyz"": [-48.08453903197233, -82.80279969520052, 1.4133532041020893], ""end_xyz"": [-48.201534542509535, -83.45299734697062, 1.4133532041020893], ""distance_m"": 0.6606397928169433}, {""start_frame"": 1771, ""end_frame"": 1810, ""start_xyz"": [-48.250217440075176, -83.32974962937772, 1.4133532041020893], ""end_xyz"": [-48.89969983528533, -82.5427919117397, 1.4133532041020893], ""distance_m"": 1.0203576975933295}, {""start_frame"": 1840, ""end_frame"": 1888, ""start_xyz"": [-48.66358072629612, -82.61706661335609, 1.4133532041020893], ""end_xyz"": [-47.31409163168812, -82.70972566623192, 1.4133532041020893], ""distance_m"": 1.3526664468913818}, {""start_frame"": 1899, ""end_frame"": 1937, ""start_xyz"": [-46.8776316707504, -82.70975343722799, 1.4133532041020893], ""end_xyz"": [-45.24385267905146, -82.70980470675953, 1.4133532041020893], ""distance_m"": 1.6337789925033825}, {""start_frame"": 4345, ""end_frame"": 4592, ""start_xyz"": [-44.97890244787041, -82.98673616429912, 1.4133532041020893], ""end_xyz"": [-48.08453903197233, -82.4358841068215, 1.4133532041020893], ""distance_m"": 3.154111060463714}, {""start_frame"": 4635, ""end_frame"": 4766, ""start_xyz"": [-48.08453903197233, -81.86344300574729, 1.4133532041020893], ""end_xyz"": [-48.201534542509535, -83.45299734697062, 1.4133532041020893], ""distance_m"": 1.5938541191676885}, {""start_frame"": 4771, ""end_frame"": 4810, ""start_xyz"": [-48.250217440075176, -83.32974962937772, 1.4133532041020893], ""end_xyz"": [-48.89969983528533, -82.5427919117397, 1.4133532041020893], ""distance_m"": 1.0203576975933295}, {""start_frame"": 4840, ""end_frame"": 4888, ""start_xyz"": [-48.66358072629612, -82.61706661335609, 1.4133532041020893], ""end_xyz"": [-47.31409163168812, -82.70972566623192, 1.4133532041020893], ""distance_m"": 1.3526664468913818}, {""start_frame"": 4899, ""end_frame"": 4937, ""start_xyz"": [-46.8776316707504, -82.70975343722799, 1.4133532041020893], ""end_xyz"": [-45.24385267905146, -82.70980470675953, 1.4133532041020893], ""distance_m"": 1.6337789925033825}, {""start_frame"": 7345, ""end_frame"": 7581, ""start_xyz"": [-44.97890244787041, -82.98673616429912, 1.4133532041020893], ""end_xyz"": [-48.08453903197233, -82.81558625525895, 1.4133532041020893], ""distance_m"": 3.110348997118599}, {""start_frame"": 7588, ""end_frame"": 7599, ""start_xyz"": [-48.08453903197233, -82.56716584510286, 1.4133532041020893], ""end_xyz"": [-48.08453903197233, -82.2303585941263, 1.4133532041020893], ""distance_m"": 0.3368072509765625}, {""start_frame"": 7703, ""end_frame"": 7766, ""start_xyz"": [-48.08453903197233, -82.80279969520052, 1.4133532041020893], ""end_xyz"": [-48.201534542509535, -83.45299734697062, 1.4133532041020893], ""distance_m"": 0.6606397928169433}, {""start_frame"": 7771, ""end_frame"": 7810, ""start_xyz"": [-48.250217440075176, -83.32974962937772, 1.4133532041020893], ""end_xyz"": [-48.89969983528533, -82.5427919117397, 1.4133532041020893], ""distance_m"": 1.0203576975933295}, {""start_frame"": 7840, ""end_frame"": 7888, ""start_xyz"": [-48.66358072629612, -82.61706661335609, 1.4133532041020893], ""end_xyz"": [-47.31409163168812, -82.70972566623192, 1.4133532041020893], ""distance_m"": 1.3526664468913818}, {""start_frame"": 7899, ""end_frame"": 7937, ""start_xyz"": [-46.8776316707504, -82.70975343722799, 1.4133532041020893], ""end_xyz"": [-45.24385267905146, -82.70980470675953, 1.4133532041020893], ""distance_m"": 1.6337789925033825}]"
train,Warehouse_007,8,9000,0,8999,-9.948553 -78.914995 1.413353,-9.948553 -78.914994 1.413353,0.000000,167.066904,0.044349,True,[]
train,Warehouse_010,13,9000,0,8999,-25.224881 -6.948549 1.413329,-25.224881 -6.948549 1.413329,0.000000,0.000000,0.000000,False,[]
train,Warehouse_010,348,9000,0,8999,3.013970 28.885052 1.413329,3.013970 28.885052 1.413329,0.000000,0.000000,0.000000,False,[]
train,Warehouse_010,371,9000,0,8999,2.589343 10.800000 1.075566,2.589343 10.800000 1.075566,0.000000,0.000000,0.000000,False,[]
train,Warehouse_011,203,9000,0,8999,3.013970 28.885052 1.413329,3.013970 28.885052 1.413329,0.000000,0.000000,0.000000,False,[]
train,Warehouse_011,272,9000,0,8999,2.589343 10.800000 1.075566,2.589343 10.800000 1.075566,0.000000,0.000000,0.000000,False,[]
train,Warehouse_011,437,9000,0,8999,-25.224881 -6.948549 1.413329,-25.224881 -6.948549 1.413329,0.000000,0.000000,0.000000,False,[]
train,Warehouse_016,23,9000,0,8999,4.141341 -1.678615 1.075566,4.141341 -1.678615 1.075566,0.000000,0.000000,0.000000,False,[]
train,Warehouse_016,24,9000,0,8999,-7.253449 -2.840933 1.075566,-7.253449 -2.840933 1.075566,0.000000,0.000000,0.000000,False,[]
train,Warehouse_017,2,9000,0,8999,5.665707 -9.176243 0.978722,5.665707 -9.176243 0.978722,0.000000,0.000000,0.000000,False,[]
train,Warehouse_017,3,8660,0,8999,0.474552 -17.536742 1.156166,4.407492 -15.208016 1.156239,4.570665,200.637437,0.308004,True,"[{""start_frame"": 786, ""end_frame"": 820, ""start_xyz"": [1.0224382907887701, -16.97374597369346, 1.1562392106583896], ""end_xyz"": [0.7243248340734851, -17.051171057378212, 1.1562392106583896], ""distance_m"": 0.30800369585173304}, {""start_frame"": 1669, ""end_frame"": 1703, ""start_xyz"": [1.0224382907887701, -16.97374597369346, 1.1562392106583896], ""end_xyz"": [0.7243248340734851, -17.051171057378212, 1.1562392106583896], ""distance_m"": 0.30800369585173304}, {""start_frame"": 2552, ""end_frame"": 2586, ""start_xyz"": [1.0224382907887701, -16.97374597369346, 1.1562392106583896], ""end_xyz"": [0.7243248340734851, -17.051171057378212, 1.1562392106583896], ""distance_m"": 0.30800369585173304}, {""start_frame"": 3435, ""end_frame"": 3469, ""start_xyz"": [1.0224382907887701, -16.97374597369346, 1.1562392106583896], ""end_xyz"": [0.7243248340734851, -17.051171057378212, 1.1562392106583896], ""distance_m"": 0.30800369585173304}, {""start_frame"": 4318, ""end_frame"": 4352, ""start_xyz"": [1.0224382907887701, -16.97374597369346, 1.1562392106583896], ""end_xyz"": [0.7243248340734851, -17.051171057378212, 1.1562392106583896], ""distance_m"": 0.30800369585173304}, {""start_frame"": 5201, ""end_frame"": 5235, ""start_xyz"": [1.0224382907887701, -16.97374597369346, 1.1562392106583896], ""end_xyz"": [0.7243248340734851, -17.051171057378212, 1.1562392106583896], ""distance_m"": 0.30800369585173304}, {""start_frame"": 6084, ""end_frame"": 6118, ""start_xyz"": [1.0224382907887701, -16.97374597369346, 1.1562392106583896], ""end_xyz"": [0.7243248340734851, -17.051171057378212, 1.1562392106583896], ""distance_m"": 0.30800369585173304}, {""start_frame"": 6967, ""end_frame"": 7001, ""start_xyz"": [1.0224382907887701, -16.97374597369346, 1.1562392106583896], ""end_xyz"": [0.7243248340734851, -17.051171057378212, 1.1562392106583896], ""distance_m"": 0.30800369585173304}, {""start_frame"": 7850, ""end_frame"": 7884, ""start_xyz"": [1.0224382907887701, -16.97374597369346, 1.1562392106583896], ""end_xyz"": [0.7243248340734851, -17.051171057378212, 1.1562392106583896], ""distance_m"": 0.30800369585173304}, {""start_frame"": 8733, ""end_frame"": 8767, ""start_xyz"": [1.0224382907887701, -16.97374597369346, 1.1562392106583896], ""end_xyz"": [0.7243248340734851, -17.051171057378212, 1.1562392106583896], ""distance_m"": 0.30800369585173304}]"
train,Warehouse_018,3,9000,0,8999,5.665707 -9.176243 0.978722,5.665707 -9.176243 0.978722,0.000000,0.000000,0.000000,False,[]
train,Warehouse_018,4,8868,0,8999,0.474552 -17.536742 1.156166,1.199090 -17.012342 1.156166,0.894399,218.616290,0.308003,True,"[{""start_frame"": 1727, ""end_frame"": 1761, ""start_xyz"": [1.0202949075511043, -16.973660174829323, 1.1561664552868844], ""end_xyz"": [0.7224993316164614, -17.05229457888872, 1.1561664552868844], ""distance_m"": 0.30800255607384514}, {""start_frame"": 3550, ""end_frame"": 3584, ""start_xyz"": [1.0202949075511043, -16.973660174829323, 1.1561664552868844], ""end_xyz"": [0.7224993316164614, -17.05229457888872, 1.1561664552868844], ""distance_m"": 0.30800255607384514}, {""start_frame"": 5373, ""end_frame"": 5407, ""start_xyz"": [1.0202949075511043, -16.973660174829323, 1.1561664552868844], ""end_xyz"": [0.7224993316164614, -17.05229457888872, 1.1561664552868844], ""distance_m"": 0.30800255607384514}, {""start_frame"": 7196, ""end_frame"": 7230, ""start_xyz"": [1.0202949075511043, -16.973660174829323, 1.1561664552868844], ""end_xyz"": [0.7224993316164614, -17.05229457888872, 1.1561664552868844], ""distance_m"": 0.30800255607384514}]"
train,Warehouse_019,11,9000,0,8999,0.406132 -13.387164 1.001068,19.133166 -13.489417 1.002018,18.727313,203.289216,0.033337,True,[]
val,Warehouse_020,11294,8265,0,8999,-63.000002 -58.951450 1.413353,-62.998841 -58.951435 1.413353,0.001161,164.263035,13.610914,True,"[{""start_frame"": 2179, ""end_frame"": 2587, ""start_xyz"": [-91.46150541953003, -76.50127809543133, 1.4133532041020893], ""end_xyz"": [-77.850591723241, -76.50258790988458, 1.4133532041020893], ""distance_m"": 13.610913759312497}, {""start_frame"": 2662, ""end_frame"": 2916, ""start_xyz"": [-75.34349150351463, -76.50195222873214, 1.4133532041020893], ""end_xyz"": [-66.87423796347531, -76.5000979806851, 1.4133532041020893], ""distance_m"": 8.469253743022719}, {""start_frame"": 4828, ""end_frame"": 4843, ""start_xyz"": [-62.58666514462607, -77.19682706782342, 1.4133532041020893], ""end_xyz"": [-62.59798184248735, -76.69565986188962, 1.4133532041020893], ""distance_m"": 0.5012949590350698}, {""start_frame"": 4909, ""end_frame"": 4923, ""start_xyz"": [-62.64776188469951, -74.48944619036322, 1.4133532041020893], ""end_xyz"": [-62.658330703104276, -74.02130133550256, 1.4133532041020893], ""distance_m"": 0.46826414026165714}, {""start_frame"": 5032, ""end_frame"": 5073, ""start_xyz"": [-62.740666447062246, -70.37634143632346, 1.4133532041020893], ""end_xyz"": [-62.77163300203803, -69.00589337962339, 1.4133532041020893], ""distance_m"": 1.370797871183081}]"
val,Warehouse_020,14,9000,0,8999,-10.349040 -82.765676 1.413353,-10.216237 -82.698895 1.413353,0.148648,248.613561,0.049919,True,[]
val,Warehouse_020,4052,8986,0,8999,-41.146132 -63.065714 1.413353,-40.979448 -63.065687 1.413353,0.166683,288.536776,0.166779,True,[]
val,Warehouse_020,4486,9000,0,8999,-71.583592 -13.351610 1.131379,-71.583592 -13.351610 1.131379,0.000000,0.000000,0.000000,False,[]
val,Warehouse_020,6813,9000,0,8999,-73.868569 -13.309327 1.126006,-73.868569 -13.309327 1.126006,0.000000,0.000000,0.000000,False,[]
val,Warehouse_020,7055,8313,0,8999,-35.121771 -92.642378 1.413353,-35.121583 -92.642378 1.413353,0.000188,200.930016,3.908662,True,"[{""start_frame"": 1784, ""end_frame"": 1888, ""start_xyz"": [-45.705822321673764, -89.72571361099857, 1.4133532041020893], ""end_xyz"": [-49.13463510808464, -89.72343223407137, 1.4133532041020893], ""distance_m"": 3.4288135453732944}, {""start_frame"": 2486, ""end_frame"": 2566, ""start_xyz"": [-49.77249625225278, -89.82472514143159, 1.4133532041020893], ""end_xyz"": [-45.86383429377358, -89.82539439276619, 1.4133532041020893], ""distance_m"": 3.908662015774683}, {""start_frame"": 4784, ""end_frame"": 4888, ""start_xyz"": [-45.705822321673764, -89.72571361099857, 1.4133532041020893], ""end_xyz"": [-49.13463510808464, -89.72343223407137, 1.4133532041020893], ""distance_m"": 3.4288135453732944}, {""start_frame"": 5486, ""end_frame"": 5566, ""start_xyz"": [-49.77249625225278, -89.82472514143159, 1.4133532041020893], ""end_xyz"": [-45.86383429377358, -89.82539439276619, 1.4133532041020893], ""distance_m"": 3.908662015774683}, {""start_frame"": 7784, ""end_frame"": 7888, ""start_xyz"": [-45.705822321673764, -89.72571361099857, 1.4133532041020893], ""end_xyz"": [-49.13463510808464, -89.72343223407137, 1.4133532041020893], ""distance_m"": 3.4288135453732944}, {""start_frame"": 8486, ""end_frame"": 8566, ""start_xyz"": [-49.77249625225278, -89.82472514143159, 1.4133532041020893], ""end_xyz"": [-45.86383429377358, -89.82539439276619, 1.4133532041020893], ""distance_m"": 3.908662015774683}]"
val,Warehouse_020,7058,9000,0,8999,-31.448550 -76.277948 1.413353,-31.448352 -76.278210 1.413353,0.000328,229.003923,0.053300,True,[]
val,Warehouse_020,8,9000,0,8999,-9.948553 -78.914995 1.413353,-9.948553 -78.914994 1.413353,0.000000,167.066904,0.044349,True,[]
val,Warehouse_020,8469,9000,0,8999,-68.317817 -53.844431 1.413353,-68.317817 -53.844431 1.413353,0.000000,0.000000,0.000000,False,[]
val,Warehouse_021,11294,8265,0,8999,-63.000002 -58.951450 1.413353,-62.998841 -58.951435 1.413353,0.001161,164.263035,13.610914,True,"[{""start_frame"": 2179, ""end_frame"": 2587, ""start_xyz"": [-91.46150541953003, -76.50127809543133, 1.4133532041020893], ""end_xyz"": [-77.850591723241, -76.50258790988458, 1.4133532041020893], ""distance_m"": 13.610913759312497}, {""start_frame"": 2662, ""end_frame"": 2916, ""start_xyz"": [-75.34349150351463, -76.50195222873214, 1.4133532041020893], ""end_xyz"": [-66.87423796347531, -76.5000979806851, 1.4133532041020893], ""distance_m"": 8.469253743022719}, {""start_frame"": 4828, ""end_frame"": 4843, ""start_xyz"": [-62.58666514462607, -77.19682706782342, 1.4133532041020893], ""end_xyz"": [-62.59798184248735, -76.69565986188962, 1.4133532041020893], ""distance_m"": 0.5012949590350698}, {""start_frame"": 4909, ""end_frame"": 4923, ""start_xyz"": [-62.64776188469951, -74.48944619036322, 1.4133532041020893], ""end_xyz"": [-62.658330703104276, -74.02130133550256, 1.4133532041020893], ""distance_m"": 0.46826414026165714}, {""start_frame"": 5032, ""end_frame"": 5073, ""start_xyz"": [-62.740666447062246, -70.37634143632346, 1.4133532041020893], ""end_xyz"": [-62.77163300203803, -69.00589337962339, 1.4133532041020893], ""distance_m"": 1.370797871183081}]"
val,Warehouse_021,14,9000,0,8999,-10.349040 -82.765676 1.413353,-10.216237 -82.698895 1.413353,0.148648,248.613561,0.049919,True,[]
val,Warehouse_021,4052,8986,0,8999,-41.146132 -63.065714 1.413353,-40.979448 -63.065687 1.413353,0.166683,288.536776,0.166779,True,[]
val,Warehouse_021,4486,9000,0,8999,-71.583592 -13.351610 1.131379,-71.583592 -13.351610 1.131379,0.000000,0.000000,0.000000,False,[]
val,Warehouse_021,6813,9000,0,8999,-73.868569 -13.309327 1.126006,-73.868569 -13.309327 1.126006,0.000000,0.000000,0.000000,False,[]
val,Warehouse_021,7055,8313,0,8999,-35.121771 -92.642378 1.413353,-35.121583 -92.642378 1.413353,0.000188,200.930016,3.908662,True,"[{""start_frame"": 1784, ""end_frame"": 1888, ""start_xyz"": [-45.705822321673764, -89.72571361099857, 1.4133532041020893], ""end_xyz"": [-49.13463510808464, -89.72343223407137, 1.4133532041020893], ""distance_m"": 3.4288135453732944}, {""start_frame"": 2486, ""end_frame"": 2566, ""start_xyz"": [-49.77249625225278, -89.82472514143159, 1.4133532041020893], ""end_xyz"": [-45.86383429377358, -89.82539439276619, 1.4133532041020893], ""distance_m"": 3.908662015774683}, {""start_frame"": 4784, ""end_frame"": 4888, ""start_xyz"": [-45.705822321673764, -89.72571361099857, 1.4133532041020893], ""end_xyz"": [-49.13463510808464, -89.72343223407137, 1.4133532041020893], ""distance_m"": 3.4288135453732944}, {""start_frame"": 5486, ""end_frame"": 5566, ""start_xyz"": [-49.77249625225278, -89.82472514143159, 1.4133532041020893], ""end_xyz"": [-45.86383429377358, -89.82539439276619, 1.4133532041020893], ""distance_m"": 3.908662015774683}, {""start_frame"": 7784, ""end_frame"": 7888, ""start_xyz"": [-45.705822321673764, -89.72571361099857, 1.4133532041020893], ""end_xyz"": [-49.13463510808464, -89.72343223407137, 1.4133532041020893], ""distance_m"": 3.4288135453732944}, {""start_frame"": 8486, ""end_frame"": 8566, ""start_xyz"": [-49.77249625225278, -89.82472514143159, 1.4133532041020893], ""end_xyz"": [-45.86383429377358, -89.82539439276619, 1.4133532041020893], ""distance_m"": 3.908662015774683}]"
val,Warehouse_021,7058,9000,0,8999,-31.448550 -76.277948 1.413353,-31.448352 -76.278210 1.413353,0.000328,229.003923,0.053300,True,[]
val,Warehouse_021,8,9000,0,8999,-9.948553 -78.914995 1.413353,-9.948553 -78.914994 1.413353,0.000000,167.066904,0.044349,True,[]
val,Warehouse_021,8469,9000,0,8999,-68.317817 -53.844431 1.413353,-68.317817 -53.844431 1.413353,0.000000,0.000000,0.000000,False,[]
val,Warehouse_022,2077,1638,3061,9269,-91.354709 -79.170972 1.462661,-89.319495 -83.472092 1.462659,4.758333,63.826026,4.054782,True,"[{""start_frame"": 3398, ""end_frame"": 3912, ""start_xyz"": [-90.81369693613377, -79.25475801074758, 1.4626606714991794], ""end_xyz"": [-94.51521719183438, -79.0181439580632, 1.4626608879339074], ""distance_m"": 3.70907514257796}, {""start_frame"": 4231, ""end_frame"": 7292, ""start_xyz"": [-92.89334798959112, -79.33679655485554, 1.462660887658103], ""end_xyz"": [-92.61891099171152, -78.99352940686214, 1.4626592822878877], ""distance_m"": 0.43948606428335246}, {""start_frame"": 7734, ""end_frame"": 8161, ""start_xyz"": [-96.5468988008721, -78.96747065461466, 1.4626605082303286], ""end_xyz"": [-92.49232880351104, -79.00893891695597, 1.462660951217913], ""distance_m"": 4.05478205089771}]"
